year,month,dayflag,timezone,prefcode,citycode,from_area,population
2021,09,0,0,18,18201,0,221006
2021,09,0,0,18,18201,1,45720
2021,09,0,0,18,18201,2,4871
2021,09,0,0,18,18201,3,7499
2021,09,0,1,18,18201,0,243742
2021,09,0,1,18,18201,1,15339
2021,09,0,1,18,18201,2,2875
2021,09,0,1,18,18201,3,6902
2021,09,0,2,18,18201,0,235032
2021,09,0,2,18,18201,1,27897
2021,09,0,2,18,18201,2,3571
2021,09,0,2,18,18201,3,6970
2021,09,1,0,18,18201,0,211864
2021,09,1,0,18,18201,1,73237
2021,09,1,0,18,18201,2,5584
2021,09,1,0,18,18201,3,5846
2021,09,1,1,18,18201,0,246840
2021,09,1,1,18,18201,1,19868
2021,09,1,1,18,18201,2,2433
2021,09,1,1,18,18201,3,5871
2021,09,1,2,18,18201,0,231386
2021,09,1,2,18,18201,1,44807
2021,09,1,2,18,18201,2,3806
2021,09,1,2,18,18201,3,5901
2021,09,2,0,18,18201,0,214912
2021,09,2,0,18,18201,1,64065
2021,09,2,0,18,18201,2,5346
2021,09,2,0,18,18201,3,6397
2021,09,2,1,18,18201,0,245807
2021,09,2,1,18,18201,1,18358
2021,09,2,1,18,18201,2,2580
2021,09,2,1,18,18201,3,6214
2021,09,2,2,18,18201,0,232601
2021,09,2,2,18,18201,1,39170
2021,09,2,2,18,18201,2,3728
2021,09,2,2,18,18201,3,6258
2021,09,0,0,18,18202,0,53159
2021,09,0,0,18,18202,1,7196
2021,09,0,0,18,18202,2,1401
2021,09,0,0,18,18202,3,7666
2021,09,0,1,18,18202,0,58651
2021,09,0,1,18,18202,1,2822
2021,09,0,1,18,18202,2,964
2021,09,0,1,18,18202,3,3489
2021,09,0,2,18,18202,0,56689
2021,09,0,2,18,18202,1,4479
2021,09,0,2,18,18202,2,1148
2021,09,0,2,18,18202,3,5134
2021,09,1,0,18,18202,0,55892
2021,09,1,0,18,18202,1,8717
2021,09,1,0,18,18202,2,1444
2021,09,1,0,18,18202,3,4635
2021,09,1,1,18,18202,0,61287
2021,09,1,1,18,18202,1,2569
2021,09,1,1,18,18202,2,1055
2021,09,1,1,18,18202,3,3303
2021,09,1,2,18,18202,0,58904
2021,09,1,2,18,18202,1,5290
2021,09,1,2,18,18202,2,1217
2021,09,1,2,18,18202,3,3933
2021,09,2,0,18,18202,0,54981
2021,09,2,0,18,18202,1,8210
2021,09,2,0,18,18202,2,1430
2021,09,2,0,18,18202,3,5646
2021,09,2,1,18,18202,0,60409
2021,09,2,1,18,18202,1,2653
2021,09,2,1,18,18202,2,1025
2021,09,2,1,18,18202,3,3365
2021,09,2,2,18,18202,0,58166
2021,09,2,2,18,18202,1,5020
2021,09,2,2,18,18202,2,1194
2021,09,2,2,18,18202,3,4333
2021,09,0,0,18,18204,0,24241
2021,09,0,0,18,18204,1,2862
2021,09,0,0,18,18204,2,186
2021,09,0,0,18,18204,3,3328
2021,09,0,1,18,18204,0,26216
2021,09,0,1,18,18204,1,1186
2021,09,0,1,18,18204,2,163
2021,09,0,1,18,18204,3,1995
2021,09,0,2,18,18204,0,25580
2021,09,0,2,18,18204,1,1761
2021,09,0,2,18,18204,2,167
2021,09,0,2,18,18204,3,2344
2021,09,1,0,18,18204,0,22786
2021,09,1,0,18,18204,1,4172
2021,09,1,0,18,18204,2,155
2021,09,1,0,18,18204,3,1971
2021,09,1,1,18,18204,0,26479
2021,09,1,1,18,18204,1,2027
2021,09,1,1,18,18204,2,64
2021,09,1,1,18,18204,3,1206
2021,09,1,2,18,18204,0,24983
2021,09,1,2,18,18204,1,3023
2021,09,1,2,18,18204,2,85
2021,09,1,2,18,18204,3,1487
2021,09,2,0,18,18204,0,23271
2021,09,2,0,18,18204,1,3736
2021,09,2,0,18,18204,2,166
2021,09,2,0,18,18204,3,2424
2021,09,2,1,18,18204,0,26392
2021,09,2,1,18,18204,1,1747
2021,09,2,1,18,18204,2,97
2021,09,2,1,18,18204,3,1469
2021,09,2,2,18,18204,0,25182
2021,09,2,2,18,18204,1,2603
2021,09,2,2,18,18204,2,112
2021,09,2,2,18,18204,3,1773
2021,09,0,0,18,18205,0,26862
2021,09,0,0,18,18205,1,4986
2021,09,0,0,18,18205,2,426
2021,09,0,0,18,18205,3,1722
2021,09,0,1,18,18205,0,30954
2021,09,0,1,18,18205,1,1430
2021,09,0,1,18,18205,2,183
2021,09,0,1,18,18205,3,1029
2021,09,0,2,18,18205,0,29241
2021,09,0,2,18,18205,1,2598
2021,09,0,2,18,18205,2,242
2021,09,0,2,18,18205,3,1348
2021,09,1,0,18,18205,0,22821
2021,09,1,0,18,18205,1,5590
2021,09,1,0,18,18205,2,236
2021,09,1,0,18,18205,3,1124
2021,09,1,1,18,18205,0,30018
2021,09,1,1,18,18205,1,1307
2021,09,1,1,18,18205,2,79
2021,09,1,1,18,18205,3,371
2021,09,1,2,18,18205,0,26868
2021,09,1,2,18,18205,1,2937
2021,09,1,2,18,18205,2,142
2021,09,1,2,18,18205,3,689
2021,09,2,0,18,18205,0,24168
2021,09,2,0,18,18205,1,5389
2021,09,2,0,18,18205,2,300
2021,09,2,0,18,18205,3,1323
2021,09,2,1,18,18205,0,30330
2021,09,2,1,18,18205,1,1348
2021,09,2,1,18,18205,2,114
2021,09,2,1,18,18205,3,591
2021,09,2,2,18,18205,0,27659
2021,09,2,2,18,18205,1,2824
2021,09,2,2,18,18205,2,175
2021,09,2,2,18,18205,3,909
2021,09,0,0,18,18206,0,17647
2021,09,0,0,18,18206,1,2460
2021,09,0,0,18,18206,2,336
2021,09,0,0,18,18206,3,558
2021,09,0,1,18,18206,0,22255
2021,09,0,1,18,18206,1,1026
2021,09,0,1,18,18206,3,382
2021,09,0,2,18,18206,0,20682
2021,09,0,2,18,18206,1,1510
2021,09,0,2,18,18206,2,115
2021,09,0,2,18,18206,3,394
2021,09,1,0,18,18206,0,15206
2021,09,1,0,18,18206,1,4159
2021,09,1,0,18,18206,2,120
2021,09,1,0,18,18206,3,304
2021,09,1,1,18,18206,0,21782
2021,09,1,1,18,18206,1,904
2021,09,1,1,18,18206,2,36
2021,09,1,1,18,18206,3,209
2021,09,1,2,18,18206,0,19102
2021,09,1,2,18,18206,1,2167
2021,09,1,2,18,18206,2,60
2021,09,1,2,18,18206,3,242
2021,09,2,0,18,18206,0,16020
2021,09,2,0,18,18206,1,3593
2021,09,2,0,18,18206,2,192
2021,09,2,0,18,18206,3,389
2021,09,2,1,18,18206,0,21940
2021,09,2,1,18,18206,1,945
2021,09,2,1,18,18206,2,24
2021,09,2,1,18,18206,3,267
2021,09,2,2,18,18206,0,19628
2021,09,2,2,18,18206,1,1948
2021,09,2,2,18,18206,2,79
2021,09,2,2,18,18206,3,293
2021,09,0,0,18,18207,0,49844
2021,09,0,0,18,18207,1,12842
2021,09,0,0,18,18207,2,814
2021,09,0,0,18,18207,3,2472
2021,09,0,1,18,18207,0,61046
2021,09,0,1,18,18207,1,4768
2021,09,0,1,18,18207,2,675
2021,09,0,1,18,18207,3,1823
2021,09,0,2,18,18207,0,56647
2021,09,0,2,18,18207,1,8136
2021,09,0,2,18,18207,2,730
2021,09,0,2,18,18207,3,2264
2021,09,1,0,18,18207,0,41745
2021,09,1,0,18,18207,1,17583
2021,09,1,0,18,18207,2,667
2021,09,1,0,18,18207,3,1421
2021,09,1,1,18,18207,0,60519
2021,09,1,1,18,18207,1,4963
2021,09,1,1,18,18207,2,267
2021,09,1,1,18,18207,3,1281
2021,09,1,2,18,18207,0,52171
2021,09,1,2,18,18207,1,10856
2021,09,1,2,18,18207,2,444
2021,09,1,2,18,18207,3,1344
2021,09,2,0,18,18207,0,44445
2021,09,2,0,18,18207,1,16003
2021,09,2,0,18,18207,2,716
2021,09,2,0,18,18207,3,1771
2021,09,2,1,18,18207,0,60695
2021,09,2,1,18,18207,1,4898
2021,09,2,1,18,18207,2,403
2021,09,2,1,18,18207,3,1461
2021,09,2,2,18,18207,0,53663
2021,09,2,2,18,18207,1,9950
2021,09,2,2,18,18207,2,539
2021,09,2,2,18,18207,3,1651
2021,09,0,0,18,18208,0,19915
2021,09,0,0,18,18208,1,8286
2021,09,0,0,18,18208,2,1011
2021,09,0,0,18,18208,3,1300
2021,09,0,1,18,18208,0,25287
2021,09,0,1,18,18208,1,3290
2021,09,0,1,18,18208,2,272
2021,09,0,1,18,18208,3,1671
2021,09,0,2,18,18208,0,23468
2021,09,0,2,18,18208,1,5283
2021,09,0,2,18,18208,2,639
2021,09,0,2,18,18208,3,1693
2021,09,1,0,18,18208,0,15580
2021,09,1,0,18,18208,1,11108
2021,09,1,0,18,18208,2,1432
2021,09,1,0,18,18208,3,1163
2021,09,1,1,18,18208,0,25026
2021,09,1,1,18,18208,1,2467
2021,09,1,1,18,18208,2,628
2021,09,1,1,18,18208,3,1034
2021,09,1,2,18,18208,0,20886
2021,09,1,2,18,18208,1,6230
2021,09,1,2,18,18208,2,984
2021,09,1,2,18,18208,3,1124
2021,09,2,0,18,18208,0,17025
2021,09,2,0,18,18208,1,10167
2021,09,2,0,18,18208,2,1292
2021,09,2,0,18,18208,3,1209
2021,09,2,1,18,18208,0,25113
2021,09,2,1,18,18208,1,2741
2021,09,2,1,18,18208,2,510
2021,09,2,1,18,18208,3,1246
2021,09,2,2,18,18208,0,21747
2021,09,2,2,18,18208,1,5914
2021,09,2,2,18,18208,2,869
2021,09,2,2,18,18208,3,1314
2021,09,0,0,18,18209,0,61928
2021,09,0,0,18,18209,1,13464
2021,09,0,0,18,18209,2,767
2021,09,0,0,18,18209,3,2111
2021,09,0,1,18,18209,0,73560
2021,09,0,1,18,18209,1,5409
2021,09,0,1,18,18209,2,589
2021,09,0,1,18,18209,3,1702
2021,09,0,2,18,18209,0,69155
2021,09,0,2,18,18209,1,8711
2021,09,0,2,18,18209,2,668
2021,09,0,2,18,18209,3,1826
2021,09,1,0,18,18209,0,54562
2021,09,1,0,18,18209,1,21196
2021,09,1,0,18,18209,2,506
2021,09,1,0,18,18209,3,1318
2021,09,1,1,18,18209,0,73478
2021,09,1,1,18,18209,1,5811
2021,09,1,1,18,18209,2,247
2021,09,1,1,18,18209,3,1269
2021,09,1,2,18,18209,0,64657
2021,09,1,2,18,18209,1,12673
2021,09,1,2,18,18209,2,367
2021,09,1,2,18,18209,3,1291
2021,09,2,0,18,18209,0,57017
2021,09,2,0,18,18209,1,18618
2021,09,2,0,18,18209,2,593
2021,09,2,0,18,18209,3,1582
2021,09,2,1,18,18209,0,73506
2021,09,2,1,18,18209,1,5677
2021,09,2,1,18,18209,2,361
2021,09,2,1,18,18209,3,1413
2021,09,2,2,18,18209,0,66156
2021,09,2,2,18,18209,1,11352
2021,09,2,2,18,18209,2,468
2021,09,2,2,18,18209,3,1469
2021,09,0,0,18,18210,0,66044
2021,09,0,0,18,18210,1,16523
2021,09,0,0,18,18210,2,2119
2021,09,0,0,18,18210,3,3348
2021,09,0,1,18,18210,0,79074
2021,09,0,1,18,18210,1,5195
2021,09,0,1,18,18210,2,740
2021,09,0,1,18,18210,3,1745
2021,09,0,2,18,18210,0,73661
2021,09,0,2,18,18210,1,9405
2021,09,0,2,18,18210,2,1252
2021,09,0,2,18,18210,3,2186
2021,09,1,0,18,18210,0,53509
2021,09,1,0,18,18210,1,24059
2021,09,1,0,18,18210,2,1460
2021,09,1,0,18,18210,3,1671
2021,09,1,1,18,18210,0,77334
2021,09,1,1,18,18210,1,6119
2021,09,1,1,18,18210,2,720
2021,09,1,1,18,18210,3,1068
2021,09,1,2,18,18210,0,66872
2021,09,1,2,18,18210,1,13845
2021,09,1,2,18,18210,2,936
2021,09,1,2,18,18210,3,1248
2021,09,2,0,18,18210,0,57688
2021,09,2,0,18,18210,1,21547
2021,09,2,0,18,18210,2,1680
2021,09,2,0,18,18210,3,2230
2021,09,2,1,18,18210,0,77914
2021,09,2,1,18,18210,1,5811
2021,09,2,1,18,18210,2,727
2021,09,2,1,18,18210,3,1293
2021,09,2,2,18,18210,0,69135
2021,09,2,2,18,18210,1,12365
2021,09,2,2,18,18210,2,1041
2021,09,2,2,18,18210,3,1561
2021,09,0,0,18,18322,0,12574
2021,09,0,0,18,18322,1,3964
2021,09,0,0,18,18322,2,281
2021,09,0,0,18,18322,3,759
2021,09,0,1,18,18322,0,17090
2021,09,0,1,18,18322,1,1462
2021,09,0,1,18,18322,2,250
2021,09,0,1,18,18322,3,375
2021,09,0,2,18,18322,0,14954
2021,09,0,2,18,18322,1,2791
2021,09,0,2,18,18322,2,238
2021,09,0,2,18,18322,3,539
2021,09,1,0,18,18322,0,10424
2021,09,1,0,18,18322,1,6360
2021,09,1,0,18,18322,2,432
2021,09,1,0,18,18322,3,675
2021,09,1,1,18,18322,0,16698
2021,09,1,1,18,18322,1,2583
2021,09,1,1,18,18322,2,151
2021,09,1,1,18,18322,3,309
2021,09,1,2,18,18322,0,13474
2021,09,1,2,18,18322,1,4304
2021,09,1,2,18,18322,2,287
2021,09,1,2,18,18322,3,420
2021,09,2,0,18,18322,0,11140
2021,09,2,0,18,18322,1,5562
2021,09,2,0,18,18322,2,382
2021,09,2,0,18,18322,3,703
2021,09,2,1,18,18322,0,16828
2021,09,2,1,18,18322,1,2209
2021,09,2,1,18,18322,2,184
2021,09,2,1,18,18322,3,331
2021,09,2,2,18,18322,0,13967
2021,09,2,2,18,18322,1,3800
2021,09,2,2,18,18322,2,270
2021,09,2,2,18,18322,3,460
2021,09,0,0,18,18382,0,1765
2021,09,0,0,18,18382,1,830
2021,09,0,0,18,18382,3,129
2021,09,0,1,18,18382,0,2204
2021,09,0,1,18,18382,1,100
2021,09,0,1,18,18382,2,24
2021,09,0,1,18,18382,3,18
2021,09,0,2,18,18382,0,1894
2021,09,0,2,18,18382,1,332
2021,09,0,2,18,18382,2,11
2021,09,0,2,18,18382,3,47
2021,09,1,0,18,18382,0,1796
2021,09,1,0,18,18382,1,1233
2021,09,1,0,18,18382,3,65
2021,09,1,1,18,18382,0,2462
2021,09,1,1,18,18382,1,207
2021,09,1,2,18,18382,0,2179
2021,09,1,2,18,18382,1,638
2021,09,1,2,18,18382,3,31
2021,09,2,0,18,18382,0,1786
2021,09,2,0,18,18382,1,1099
2021,09,2,0,18,18382,3,86
2021,09,2,1,18,18382,0,2376
2021,09,2,1,18,18382,1,171
2021,09,2,2,18,18382,0,2084
2021,09,2,2,18,18382,1,536
2021,09,2,2,18,18382,3,36
2021,09,0,0,18,18404,0,6558
2021,09,0,0,18,18404,1,2940
2021,09,0,0,18,18404,2,362
2021,09,0,0,18,18404,3,2173
2021,09,0,1,18,18404,0,8798
2021,09,0,1,18,18404,1,1086
2021,09,0,1,18,18404,2,160
2021,09,0,1,18,18404,3,869
2021,09,0,2,18,18404,0,7961
2021,09,0,2,18,18404,1,1912
2021,09,0,2,18,18404,2,255
2021,09,0,2,18,18404,3,1380
2021,09,1,0,18,18404,0,4772
2021,09,1,0,18,18404,1,3130
2021,09,1,0,18,18404,2,261
2021,09,1,0,18,18404,3,881
2021,09,1,1,18,18404,0,8364
2021,09,1,1,18,18404,1,857
2021,09,1,1,18,18404,2,150
2021,09,1,1,18,18404,3,386
2021,09,1,2,18,18404,0,6821
2021,09,1,2,18,18404,1,1893
2021,09,1,2,18,18404,2,193
2021,09,1,2,18,18404,3,630
2021,09,2,0,18,18404,0,5367
2021,09,2,0,18,18404,1,3066
2021,09,2,0,18,18404,2,295
2021,09,2,0,18,18404,3,1312
2021,09,2,1,18,18404,0,8509
2021,09,2,1,18,18404,1,933
2021,09,2,1,18,18404,2,153
2021,09,2,1,18,18404,3,547
2021,09,2,2,18,18404,0,7201
2021,09,2,2,18,18404,1,1900
2021,09,2,2,18,18404,2,214
2021,09,2,2,18,18404,3,880
2021,09,0,0,18,18423,0,15580
2021,09,0,0,18,18423,1,3987
2021,09,0,0,18,18423,2,166
2021,09,0,0,18,18423,3,1320
2021,09,0,1,18,18423,0,19057
2021,09,0,1,18,18423,1,1860
2021,09,0,1,18,18423,2,98
2021,09,0,1,18,18423,3,1094
2021,09,0,2,18,18423,0,17619
2021,09,0,2,18,18423,1,2644
2021,09,0,2,18,18423,2,114
2021,09,0,2,18,18423,3,1090
2021,09,1,0,18,18423,0,11768
2021,09,1,0,18,18423,1,4971
2021,09,1,0,18,18423,2,119
2021,09,1,0,18,18423,3,626
2021,09,1,1,18,18423,0,18301
2021,09,1,1,18,18423,1,1808
2021,09,1,1,18,18423,2,61
2021,09,1,1,18,18423,3,631
2021,09,1,2,18,18423,0,15023
2021,09,1,2,18,18423,1,3189
2021,09,1,2,18,18423,2,79
2021,09,1,2,18,18423,3,603
2021,09,2,0,18,18423,0,13039
2021,09,2,0,18,18423,1,4643
2021,09,2,0,18,18423,2,135
2021,09,2,0,18,18423,3,858
2021,09,2,1,18,18423,0,18553
2021,09,2,1,18,18423,1,1825
2021,09,2,1,18,18423,2,74
2021,09,2,1,18,18423,3,785
2021,09,2,2,18,18423,0,15888
2021,09,2,2,18,18423,1,3008
2021,09,2,2,18,18423,2,91
2021,09,2,2,18,18423,3,765
2021,09,0,0,18,18442,0,6896
2021,09,0,0,18,18442,1,2378
2021,09,0,0,18,18442,2,159
2021,09,0,0,18,18442,3,1779
2021,09,0,1,18,18442,0,8683
2021,09,0,1,18,18442,1,960
2021,09,0,1,18,18442,2,165
2021,09,0,1,18,18442,3,963
2021,09,0,2,18,18442,0,7930
2021,09,0,2,18,18442,1,1438
2021,09,0,2,18,18442,2,143
2021,09,0,2,18,18442,3,1210
2021,09,1,0,18,18442,0,6883
2021,09,1,0,18,18442,1,4313
2021,09,1,0,18,18442,2,231
2021,09,1,0,18,18442,3,1129
2021,09,1,1,18,18442,0,8944
2021,09,1,1,18,18442,1,1281
2021,09,1,1,18,18442,2,162
2021,09,1,1,18,18442,3,709
2021,09,1,2,18,18442,0,7996
2021,09,1,2,18,18442,1,2568
2021,09,1,2,18,18442,2,200
2021,09,1,2,18,18442,3,849
2021,09,2,0,18,18442,0,6888
2021,09,2,0,18,18442,1,3668
2021,09,2,0,18,18442,2,207
2021,09,2,0,18,18442,3,1345
2021,09,2,1,18,18442,0,8857
2021,09,2,1,18,18442,1,1174
2021,09,2,1,18,18442,2,163
2021,09,2,1,18,18442,3,794
2021,09,2,2,18,18442,0,7974
2021,09,2,2,18,18442,1,2192
2021,09,2,2,18,18442,2,181
2021,09,2,2,18,18442,3,969
2021,09,0,0,18,18481,0,7782
2021,09,0,0,18,18481,1,752
2021,09,0,0,18,18481,2,37
2021,09,0,0,18,18481,3,2733
2021,09,0,1,18,18481,0,8962
2021,09,0,1,18,18481,1,409
2021,09,0,1,18,18481,2,22
2021,09,0,1,18,18481,3,1724
2021,09,0,2,18,18481,0,8512
2021,09,0,2,18,18481,1,520
2021,09,0,2,18,18481,2,31
2021,09,0,2,18,18481,3,2055
2021,09,1,0,18,18481,0,7788
2021,09,1,0,18,18481,1,2107
2021,09,1,0,18,18481,2,14
2021,09,1,0,18,18481,3,2900
2021,09,1,1,18,18481,0,8922
2021,09,1,1,18,18481,1,608
2021,09,1,1,18,18481,2,10
2021,09,1,1,18,18481,3,1280
2021,09,1,2,18,18481,0,8412
2021,09,1,2,18,18481,1,1203
2021,09,1,2,18,18481,2,13
2021,09,1,2,18,18481,3,1916
2021,09,2,0,18,18481,0,7786
2021,09,2,0,18,18481,1,1655
2021,09,2,0,18,18481,2,22
2021,09,2,0,18,18481,3,2844
2021,09,2,1,18,18481,0,8936
2021,09,2,1,18,18481,1,542
2021,09,2,1,18,18481,2,14
2021,09,2,1,18,18481,3,1428
2021,09,2,2,18,18481,0,8445
2021,09,2,2,18,18481,1,975
2021,09,2,2,18,18481,2,19
2021,09,2,2,18,18481,3,1962
2021,09,0,0,18,18483,0,5589
2021,09,0,0,18,18483,1,1090
2021,09,0,0,18,18483,2,52
2021,09,0,0,18,18483,3,1622
2021,09,0,1,18,18483,0,6800
2021,09,0,1,18,18483,1,234
2021,09,0,1,18,18483,2,41
2021,09,0,1,18,18483,3,889
2021,09,0,2,18,18483,0,6286
2021,09,0,2,18,18483,1,585
2021,09,0,2,18,18483,2,37
2021,09,0,2,18,18483,3,1129
2021,09,1,0,18,18483,0,5365
2021,09,1,0,18,18483,1,2322
2021,09,1,0,18,18483,2,24
2021,09,1,0,18,18483,3,1218
2021,09,1,1,18,18483,0,7354
2021,09,1,1,18,18483,1,706
2021,09,1,1,18,18483,3,389
2021,09,1,2,18,18483,0,6427
2021,09,1,2,18,18483,1,1404
2021,09,1,2,18,18483,3,740
2021,09,2,0,18,18483,0,5440
2021,09,2,0,18,18483,1,1911
2021,09,2,0,18,18483,2,33
2021,09,2,0,18,18483,3,1352
2021,09,2,1,18,18483,0,7169
2021,09,2,1,18,18483,1,549
2021,09,2,1,18,18483,2,15
2021,09,2,1,18,18483,3,556
2021,09,2,2,18,18483,0,6380
2021,09,2,2,18,18483,1,1131
2021,09,2,2,18,18483,2,17
2021,09,2,2,18,18483,3,870
2021,09,0,0,18,18501,0,11364
2021,09,0,0,18,18501,1,3188
2021,09,0,0,18,18501,2,128
2021,09,0,0,18,18501,3,2909
2021,09,0,1,18,18501,0,13684
2021,09,0,1,18,18501,1,1677
2021,09,0,1,18,18501,3,1314
2021,09,0,2,18,18501,0,12957
2021,09,0,2,18,18501,1,2162
2021,09,0,2,18,18501,2,39
2021,09,0,2,18,18501,3,1773
2021,09,1,0,18,18501,0,9495
2021,09,1,0,18,18501,1,3378
2021,09,1,0,18,18501,2,122
2021,09,1,0,18,18501,3,1424
2021,09,1,1,18,18501,0,13217
2021,09,1,1,18,18501,1,1011
2021,09,1,1,18,18501,2,73
2021,09,1,1,18,18501,3,536
2021,09,1,2,18,18501,0,11653
2021,09,1,2,18,18501,1,2056
2021,09,1,2,18,18501,2,80
2021,09,1,2,18,18501,3,861
2021,09,2,0,18,18501,0,10118
2021,09,2,0,18,18501,1,3315
2021,09,2,0,18,18501,2,124
2021,09,2,0,18,18501,3,1919
2021,09,2,1,18,18501,0,13373
2021,09,2,1,18,18501,1,1233
2021,09,2,1,18,18501,2,50
2021,09,2,1,18,18501,3,795
2021,09,2,2,18,18501,0,12088
2021,09,2,2,18,18501,1,2091
2021,09,2,2,18,18501,2,66
2021,09,2,2,18,18501,3,1165
